933 	 485.98 	 15.06599
934 	 486.43 	 15.05125
935 	 486.90 	 15.03584
936 	 487.37 	 15.02094
937 	 487.85 	 15.00585
938 	 488.31 	 14.99080
939 	 488.79 	 14.97571
940 	 489.23 	 14.96078
941 	 489.92 	 14.94574
942 	 490.62 	 14.93070
943 	 491.33 	 14.91573
944 	 492.04 	 14.90069
945 	 492.75 	 14.88576
946 	 493.27 	 14.87078
947 	 493.74 	 14.85586
948 	 494.22 	 14.84089
949 	 494.69 	 14.82611
950 	 495.17 	 14.81101
951 	 495.64 	 14.79627
952 	 496.12 	 14.78120
953 	 496.59 	 14.76644
954 	 497.07 	 14.75147
955 	 497.52 	 14.73676
956 	 498.00 	 14.72190
957 	 498.47 	 14.70704
958 	 498.94 	 14.69213
959 	 499.42 	 14.67731
960 	 499.88 	 14.66245
961 	 500.36 	 14.64775
962 	 500.83 	 14.63320
963 	 501.29 	 14.61829
964 	 501.75 	 14.60352
965 	 502.22 	 14.58863
966 	 502.69 	 14.57397
967 	 503.28 	 14.55914
968 	 503.96 	 14.54442
969 	 504.66 	 14.52975
970 	 505.36 	 14.51522
971 	 506.07 	 14.50032
972 	 506.67 	 14.48565
973 	 507.15 	 14.47099
974 	 507.62 	 14.45642
975 	 508.08 	 14.44161
976 	 508.55 	 14.42704
977 	 509.01 	 14.41241
978 	 509.48 	 14.39788
979 	 509.95 	 14.38303
980 	 510.42 	 14.36834
981 	 510.89 	 14.35380
982 	 511.36 	 14.33907
983 	 511.83 	 14.32488
984 	 512.29 	 14.31015
985 	 512.76 	 14.29550
986 	 513.23 	 14.28091
987 	 513.71 	 14.26626
988 	 514.19 	 14.25174
989 	 514.66 	 14.23727
990 	 515.15 	 14.22295
991 	 515.63 	 14.20818
992 	 516.11 	 14.19371
993 	 516.65 	 14.17962
994 	 517.34 	 14.16487
995 	 518.02 	 14.15036
996 	 518.72 	 14.13588
997 	 519.43 	 14.12194
998 	 520.12 	 14.10746
999 	 520.61 	 14.09263
1000 	 521.11 	 14.07923
